Store,Department,Space,Category,Product,Date,Price,QTY
Store_5,Text_1914,Text_1914,A,Product_1915,2028-03-29,30.23,12
Store_1,Text_1915,Text_1915,B,Product_1916,2028-03-30,10.88,4
Store_2,Text_1916,Text_1916,C,Product_1917,2028-03-31,98.65,14
Store_3,Text_1917,Text_1917,A,Product_1918,2028-04-01,48.84,3
Store_4,Text_1918,Text_1918,B,Product_1919,2028-04-02,9.34,12
Store_5,Text_1919,Text_1919,C,Product_1920,2028-04-03,1.53,5
Store_1,Text_1920,Text_1920,A,Product_1921,2028-04-04,5.89,2
Store_2,Text_1921,Text_1921,B,Product_1922,2028-04-05,61.75,4
Store_3,Text_1922,Text_1922,C,Product_1923,2028-04-06,86.42,43
Store_4,Text_1923,Text_1923,A,Product_1924,2028-04-07,64.53,5
Store_5,Text_1924,Text_1924,B,Product_1925,2028-04-08,32.52,32
Store_1,Text_1925,Text_1925,C,Product_1926,2028-04-09,50.45,48
Store_2,Text_1926,Text_1926,A,Product_1927,2028-04-10,89.47,23
Store_3,Text_1927,Text_1927,B,Product_1928,2028-04-11,99.24,18
Store_4,Text_1928,Text_1928,C,Product_1929,2028-04-12,7.1,40
Store_5,Text_1929,Text_1929,A,Product_1930,2028-04-13,88.24,33
Store_1,Text_1930,Text_1930,B,Product_1931,2028-04-14,14.36,1
Store_2,Text_1931,Text_1931,C,Product_1932,2028-04-15,58.57,7
Store_3,Text_1932,Text_1932,A,Product_1933,2028-04-16,69.68,1
Store_4,Text_1933,Text_1933,B,Product_1934,2028-04-17,89.03,41
Store_5,Text_1934,Text_1934,C,Product_1935,2028-04-18,65.92,3
Store_1,Text_1935,Text_1935,A,Product_1936,2028-04-19,36.89,16
Store_2,Text_1936,Text_1936,B,Product_1937,2028-04-20,57.18,20
Store_3,Text_1937,Text_1937,C,Product_1938,2028-04-21,23.98,48
Store_4,Text_1938,Text_1938,A,Product_1939,2028-04-22,28.68,1
Store_5,Text_1939,Text_1939,B,Product_1940,2028-04-23,24.97,10
Store_1,Text_1940,Text_1940,C,Product_1941,2028-04-24,6.01,36
Store_2,Text_1941,Text_1941,A,Product_1942,2028-04-25,64.66,7
Store_3,Text_1942,Text_1942,B,Product_1943,2028-04-26,77.18,43
Store_4,Text_1943,Text_1943,C,Product_1944,2028-04-27,83.48,11
Store_5,Text_1944,Text_1944,A,Product_1945,2028-04-28,18.22,3
Store_1,Text_1945,Text_1945,B,Product_1946,2028-04-29,79.45,29
Store_2,Text_1946,Text_1946,C,Product_1947,2028-04-30,47.81,21
Store_3,Text_1947,Text_1947,A,Product_1948,2028-05-01,2.28,3
Store_4,Text_1948,Text_1948,B,Product_1949,2028-05-02,99.42,35
Store_5,Text_1949,Text_1949,C,Product_1950,2028-05-03,65.13,11
Store_1,Text_1950,Text_1950,A,Product_1951,2028-05-04,23.49,32
Store_2,Text_1951,Text_1951,B,Product_1952,2028-05-05,52.9,7
Store_3,Text_1952,Text_1952,C,Product_1953,2028-05-06,83.18,8
Store_4,Text_1953,Text_1953,A,Product_1954,2028-05-07,91.87,14
Store_5,Text_1954,Text_1954,B,Product_1955,2028-05-08,73.01,30
Store_1,Text_1955,Text_1955,C,Product_1956,2028-05-09,46.07,30
Store_2,Text_1956,Text_1956,A,Product_1957,2028-05-10,33.67,19
Store_3,Text_1957,Text_1957,B,Product_1958,2028-05-11,4.75,13
Store_4,Text_1958,Text_1958,C,Product_1959,2028-05-12,99.12,35
Store_5,Text_1959,Text_1959,A,Product_1960,2028-05-13,63.35,23
Store_1,Text_1960,Text_1960,B,Product_1961,2028-05-14,80.37,26
Store_2,Text_1961,Text_1961,C,Product_1962,2028-05-15,67.52,2
Store_3,Text_1962,Text_1962,A,Product_1963,2028-05-16,76.98,5
Store_4,Text_1963,Text_1963,B,Product_1964,2028-05-17,41.35,2
Store_5,Text_1964,Text_1964,C,Product_1965,2028-05-18,98.49,34
Store_1,Text_1965,Text_1965,A,Product_1966,2028-05-19,8.21,44
Store_2,Text_1966,Text_1966,B,Product_1967,2028-05-20,94.9,6
Store_3,Text_1967,Text_1967,C,Product_1968,2028-05-21,5.23,48
Store_4,Text_1968,Text_1968,A,Product_1969,2028-05-22,6.98,8
Store_5,Text_1969,Text_1969,B,Product_1970,2028-05-23,3.69,30
Store_1,Text_1970,Text_1970,C,Product_1971,2028-05-24,76.4,17
Store_2,Text_1971,Text_1971,A,Product_1972,2028-05-25,38.05,2
Store_3,Text_1972,Text_1972,B,Product_1973,2028-05-26,61.61,8
Store_4,Text_1973,Text_1973,C,Product_1974,2028-05-27,26.89,3
Store_5,Text_1974,Text_1974,A,Product_1975,2028-05-28,48.69,42
Store_1,Text_1975,Text_1975,B,Product_1976,2028-05-29,82.05,30
Store_2,Text_1976,Text_1976,C,Product_1977,2028-05-30,48.5,39
Store_3,Text_1977,Text_1977,A,Product_1978,2028-05-31,79.14,18
Store_4,Text_1978,Text_1978,B,Product_1979,2028-06-01,63.39,9
Store_5,Text_1979,Text_1979,C,Product_1980,2028-06-02,73.18,6
Store_1,Text_1980,Text_1980,A,Product_1981,2028-06-03,20.39,41
Store_2,Text_1981,Text_1981,B,Product_1982,2028-06-04,10.95,26
Store_3,Text_1982,Text_1982,C,Product_1983,2028-06-05,3.85,39
Store_4,Text_1983,Text_1983,A,Product_1984,2028-06-06,89.74,44
Store_5,Text_1984,Text_1984,B,Product_1985,2028-06-07,26.89,7
Store_1,Text_1985,Text_1985,C,Product_1986,2028-06-08,42.06,14
Store_2,Text_1986,Text_1986,A,Product_1987,2028-06-09,91.96,29
Store_3,Text_1987,Text_1987,B,Product_1988,2028-06-10,45.41,49
Store_4,Text_1988,Text_1988,C,Product_1989,2028-06-11,41.09,28
Store_5,Text_1989,Text_1989,A,Product_1990,2028-06-12,51.43,45
Store_1,Text_1990,Text_1990,B,Product_1991,2028-06-13,96.98,32
Store_2,Text_1991,Text_1991,C,Product_1992,2028-06-14,32.05,49
Store_3,Text_1992,Text_1992,A,Product_1993,2028-06-15,62.05,41
Store_4,Text_1993,Text_1993,B,Product_1994,2028-06-16,36.62,12
Store_5,Text_1994,Text_1994,C,Product_1995,2028-06-17,24.77,24
Store_1,Text_1995,Text_1995,A,Product_1996,2028-06-18,19.63,25
Store_2,Text_1996,Text_1996,B,Product_1997,2028-06-19,46.67,35
Store_3,Text_1997,Text_1997,C,Product_1998,2028-06-20,70.5,16
Store_4,Text_1998,Text_1998,A,Product_1999,2028-06-21,26.29,2
Store_5,Text_1999,Text_1999,B,Product_2000,2028-06-22,24.68,39
