Store,Department,Space,Category,Calculation Group,Product,Date,QTY,Price,Original_Ind
Store_2,Text_1601,Text_1601,C,C,Product_1602,2027-05-21,44,91.93,Text_1601
Store_3,Text_1602,Text_1602,A,A,Product_1603,2027-05-22,18,4.66,Text_1602
Store_4,Text_1603,Text_1603,B,B,Product_1604,2027-05-23,8,45.56,Text_1603
Store_5,Text_1604,Text_1604,C,C,Product_1605,2027-05-24,31,14.88,Text_1604
Store_1,Text_1605,Text_1605,A,A,Product_1606,2027-05-25,20,23.68,Text_1605
Store_2,Text_1606,Text_1606,B,B,Product_1607,2027-05-26,18,11.18,Text_1606
Store_3,Text_1607,Text_1607,C,C,Product_1608,2027-05-27,38,70.13,Text_1607
Store_4,Text_1608,Text_1608,A,A,Product_1609,2027-05-28,32,15.49,Text_1608
Store_5,Text_1609,Text_1609,B,B,Product_1610,2027-05-29,48,96.92,Text_1609
Store_1,Text_1610,Text_1610,C,C,Product_1611,2027-05-30,6,59.37,Text_1610
Store_2,Text_1611,Text_1611,A,A,Product_1612,2027-05-31,40,38.03,Text_1611
Store_3,Text_1612,Text_1612,B,B,Product_1613,2027-06-01,14,51.73,Text_1612
Store_4,Text_1613,Text_1613,C,C,Product_1614,2027-06-02,29,92.53,Text_1613
Store_5,Text_1614,Text_1614,A,A,Product_1615,2027-06-03,11,47.87,Text_1614
Store_1,Text_1615,Text_1615,B,B,Product_1616,2027-06-04,31,84.22,Text_1615
Store_2,Text_1616,Text_1616,C,C,Product_1617,2027-06-05,45,82.43,Text_1616
Store_3,Text_1617,Text_1617,A,A,Product_1618,2027-06-06,2,59.1,Text_1617
Store_4,Text_1618,Text_1618,B,B,Product_1619,2027-06-07,31,70.0,Text_1618
Store_5,Text_1619,Text_1619,C,C,Product_1620,2027-06-08,39,8.6,Text_1619
Store_1,Text_1620,Text_1620,A,A,Product_1621,2027-06-09,6,22.45,Text_1620
Store_2,Text_1621,Text_1621,B,B,Product_1622,2027-06-10,11,17.36,Text_1621
Store_3,Text_1622,Text_1622,C,C,Product_1623,2027-06-11,32,48.35,Text_1622
Store_4,Text_1623,Text_1623,A,A,Product_1624,2027-06-12,5,87.78,Text_1623
Store_5,Text_1624,Text_1624,B,B,Product_1625,2027-06-13,49,20.15,Text_1624
Store_1,Text_1625,Text_1625,C,C,Product_1626,2027-06-14,42,58.82,Text_1625
Store_2,Text_1626,Text_1626,A,A,Product_1627,2027-06-15,39,5.15,Text_1626
Store_3,Text_1627,Text_1627,B,B,Product_1628,2027-06-16,4,12.74,Text_1627
Store_4,Text_1628,Text_1628,C,C,Product_1629,2027-06-17,15,15.75,Text_1628
Store_5,Text_1629,Text_1629,A,A,Product_1630,2027-06-18,42,81.6,Text_1629
Store_1,Text_1630,Text_1630,B,B,Product_1631,2027-06-19,20,26.94,Text_1630
Store_2,Text_1631,Text_1631,C,C,Product_1632,2027-06-20,38,84.53,Text_1631
Store_3,Text_1632,Text_1632,A,A,Product_1633,2027-06-21,37,58.21,Text_1632
Store_4,Text_1633,Text_1633,B,B,Product_1634,2027-06-22,48,34.79,Text_1633
Store_5,Text_1634,Text_1634,C,C,Product_1635,2027-06-23,9,25.89,Text_1634
Store_1,Text_1635,Text_1635,A,A,Product_1636,2027-06-24,4,8.25,Text_1635
Store_2,Text_1636,Text_1636,B,B,Product_1637,2027-06-25,15,54.78,Text_1636
Store_3,Text_1637,Text_1637,C,C,Product_1638,2027-06-26,41,63.33,Text_1637
Store_4,Text_1638,Text_1638,A,A,Product_1639,2027-06-27,31,15.47,Text_1638
Store_5,Text_1639,Text_1639,B,B,Product_1640,2027-06-28,7,44.34,Text_1639
Store_1,Text_1640,Text_1640,C,C,Product_1641,2027-06-29,24,54.7,Text_1640
Store_2,Text_1641,Text_1641,A,A,Product_1642,2027-06-30,47,51.8,Text_1641
Store_3,Text_1642,Text_1642,B,B,Product_1643,2027-07-01,40,23.48,Text_1642
Store_4,Text_1643,Text_1643,C,C,Product_1644,2027-07-02,35,33.32,Text_1643
Store_5,Text_1644,Text_1644,A,A,Product_1645,2027-07-03,40,2.3,Text_1644
Store_1,Text_1645,Text_1645,B,B,Product_1646,2027-07-04,39,89.62,Text_1645
Store_2,Text_1646,Text_1646,C,C,Product_1647,2027-07-05,44,17.89,Text_1646
Store_3,Text_1647,Text_1647,A,A,Product_1648,2027-07-06,33,51.92,Text_1647
Store_4,Text_1648,Text_1648,B,B,Product_1649,2027-07-07,28,13.21,Text_1648
Store_5,Text_1649,Text_1649,C,C,Product_1650,2027-07-08,43,96.76,Text_1649
Store_1,Text_1650,Text_1650,A,A,Product_1651,2027-07-09,45,57.5,Text_1650
Store_2,Text_1651,Text_1651,B,B,Product_1652,2027-07-10,28,58.55,Text_1651
Store_3,Text_1652,Text_1652,C,C,Product_1653,2027-07-11,28,16.3,Text_1652
Store_4,Text_1653,Text_1653,A,A,Product_1654,2027-07-12,49,92.7,Text_1653
Store_5,Text_1654,Text_1654,B,B,Product_1655,2027-07-13,21,33.27,Text_1654
Store_1,Text_1655,Text_1655,C,C,Product_1656,2027-07-14,12,24.19,Text_1655
Store_2,Text_1656,Text_1656,A,A,Product_1657,2027-07-15,11,47.92,Text_1656
Store_3,Text_1657,Text_1657,B,B,Product_1658,2027-07-16,41,59.47,Text_1657
Store_4,Text_1658,Text_1658,C,C,Product_1659,2027-07-17,28,85.77,Text_1658
Store_5,Text_1659,Text_1659,A,A,Product_1660,2027-07-18,17,25.43,Text_1659
Store_1,Text_1660,Text_1660,B,B,Product_1661,2027-07-19,2,62.45,Text_1660
Store_2,Text_1661,Text_1661,C,C,Product_1662,2027-07-20,12,35.02,Text_1661
Store_3,Text_1662,Text_1662,A,A,Product_1663,2027-07-21,35,10.72,Text_1662
Store_4,Text_1663,Text_1663,B,B,Product_1664,2027-07-22,6,37.62,Text_1663
Store_5,Text_1664,Text_1664,C,C,Product_1665,2027-07-23,23,68.89,Text_1664
Store_1,Text_1665,Text_1665,A,A,Product_1666,2027-07-24,30,46.78,Text_1665
Store_2,Text_1666,Text_1666,B,B,Product_1667,2027-07-25,35,84.38,Text_1666
Store_3,Text_1667,Text_1667,C,C,Product_1668,2027-07-26,2,43.56,Text_1667
Store_4,Text_1668,Text_1668,A,A,Product_1669,2027-07-27,3,61.87,Text_1668
Store_5,Text_1669,Text_1669,B,B,Product_1670,2027-07-28,9,83.31,Text_1669
Store_1,Text_1670,Text_1670,C,C,Product_1671,2027-07-29,31,49.36,Text_1670
Store_2,Text_1671,Text_1671,A,A,Product_1672,2027-07-30,43,43.56,Text_1671
Store_3,Text_1672,Text_1672,B,B,Product_1673,2027-07-31,29,21.61,Text_1672
Store_4,Text_1673,Text_1673,C,C,Product_1674,2027-08-01,30,94.79,Text_1673
Store_5,Text_1674,Text_1674,A,A,Product_1675,2027-08-02,46,51.14,Text_1674
Store_1,Text_1675,Text_1675,B,B,Product_1676,2027-08-03,39,97.64,Text_1675
Store_2,Text_1676,Text_1676,C,C,Product_1677,2027-08-04,8,60.45,Text_1676
Store_3,Text_1677,Text_1677,A,A,Product_1678,2027-08-05,11,92.08,Text_1677
Store_4,Text_1678,Text_1678,B,B,Product_1679,2027-08-06,33,2.06,Text_1678
Store_5,Text_1679,Text_1679,C,C,Product_1680,2027-08-07,9,16.86,Text_1679
Store_1,Text_1680,Text_1680,A,A,Product_1681,2027-08-08,35,55.85,Text_1680
Store_2,Text_1681,Text_1681,B,B,Product_1682,2027-08-09,10,62.53,Text_1681
Store_3,Text_1682,Text_1682,C,C,Product_1683,2027-08-10,49,95.36,Text_1682
Store_4,Text_1683,Text_1683,A,A,Product_1684,2027-08-11,34,68.49,Text_1683
Store_5,Text_1684,Text_1684,B,B,Product_1685,2027-08-12,4,73.19,Text_1684
Store_1,Text_1685,Text_1685,C,C,Product_1686,2027-08-13,12,55.4,Text_1685
Store_2,Text_1686,Text_1686,A,A,Product_1687,2027-08-14,44,78.82,Text_1686
Store_3,Text_1687,Text_1687,B,B,Product_1688,2027-08-15,1,51.09,Text_1687
Store_4,Text_1688,Text_1688,C,C,Product_1689,2027-08-16,17,12.79,Text_1688
Store_5,Text_1689,Text_1689,A,A,Product_1690,2027-08-17,24,36.18,Text_1689
Store_1,Text_1690,Text_1690,B,B,Product_1691,2027-08-18,42,2.25,Text_1690
Store_2,Text_1691,Text_1691,C,C,Product_1692,2027-08-19,5,61.97,Text_1691
Store_3,Text_1692,Text_1692,A,A,Product_1693,2027-08-20,34,59.69,Text_1692
Store_4,Text_1693,Text_1693,B,B,Product_1694,2027-08-21,23,51.0,Text_1693
Store_5,Text_1694,Text_1694,C,C,Product_1695,2027-08-22,9,84.82,Text_1694
Store_1,Text_1695,Text_1695,A,A,Product_1696,2027-08-23,1,49.12,Text_1695
Store_2,Text_1696,Text_1696,B,B,Product_1697,2027-08-24,27,81.98,Text_1696
Store_3,Text_1697,Text_1697,C,C,Product_1698,2027-08-25,16,44.48,Text_1697
Store_4,Text_1698,Text_1698,A,A,Product_1699,2027-08-26,26,64.04,Text_1698
Store_5,Text_1699,Text_1699,B,B,Product_1700,2027-08-27,45,41.42,Text_1699
Store_1,Text_1700,Text_1700,C,C,Product_1701,2027-08-28,32,4.91,Text_1700
Store_2,Text_1701,Text_1701,A,A,Product_1702,2027-08-29,42,49.36,Text_1701
Store_3,Text_1702,Text_1702,B,B,Product_1703,2027-08-30,34,18.18,Text_1702
Store_4,Text_1703,Text_1703,C,C,Product_1704,2027-08-31,31,13.18,Text_1703
Store_5,Text_1704,Text_1704,A,A,Product_1705,2027-09-01,22,38.62,Text_1704
Store_1,Text_1705,Text_1705,B,B,Product_1706,2027-09-02,9,77.42,Text_1705
Store_2,Text_1706,Text_1706,C,C,Product_1707,2027-09-03,37,5.46,Text_1706
Store_3,Text_1707,Text_1707,A,A,Product_1708,2027-09-04,22,88.91,Text_1707
Store_4,Text_1708,Text_1708,B,B,Product_1709,2027-09-05,41,64.77,Text_1708
Store_5,Text_1709,Text_1709,C,C,Product_1710,2027-09-06,13,70.93,Text_1709
Store_1,Text_1710,Text_1710,A,A,Product_1711,2027-09-07,4,61.91,Text_1710
Store_2,Text_1711,Text_1711,B,B,Product_1712,2027-09-08,9,60.35,Text_1711
Store_3,Text_1712,Text_1712,C,C,Product_1713,2027-09-09,45,37.56,Text_1712
Store_4,Text_1713,Text_1713,A,A,Product_1714,2027-09-10,27,15.67,Text_1713
Store_5,Text_1714,Text_1714,B,B,Product_1715,2027-09-11,48,46.89,Text_1714
Store_1,Text_1715,Text_1715,C,C,Product_1716,2027-09-12,44,42.55,Text_1715
Store_2,Text_1716,Text_1716,A,A,Product_1717,2027-09-13,39,56.94,Text_1716
Store_3,Text_1717,Text_1717,B,B,Product_1718,2027-09-14,37,10.78,Text_1717
Store_4,Text_1718,Text_1718,C,C,Product_1719,2027-09-15,47,89.75,Text_1718
Store_5,Text_1719,Text_1719,A,A,Product_1720,2027-09-16,6,46.46,Text_1719
Store_1,Text_1720,Text_1720,B,B,Product_1721,2027-09-17,23,9.91,Text_1720
Store_2,Text_1721,Text_1721,C,C,Product_1722,2027-09-18,37,45.62,Text_1721
Store_3,Text_1722,Text_1722,A,A,Product_1723,2027-09-19,23,55.97,Text_1722
Store_4,Text_1723,Text_1723,B,B,Product_1724,2027-09-20,37,69.02,Text_1723
Store_5,Text_1724,Text_1724,C,C,Product_1725,2027-09-21,3,66.57,Text_1724
Store_1,Text_1725,Text_1725,A,A,Product_1726,2027-09-22,15,92.35,Text_1725
Store_2,Text_1726,Text_1726,B,B,Product_1727,2027-09-23,42,69.3,Text_1726
Store_3,Text_1727,Text_1727,C,C,Product_1728,2027-09-24,28,68.67,Text_1727
Store_4,Text_1728,Text_1728,A,A,Product_1729,2027-09-25,40,63.39,Text_1728
Store_5,Text_1729,Text_1729,B,B,Product_1730,2027-09-26,22,76.74,Text_1729
Store_1,Text_1730,Text_1730,C,C,Product_1731,2027-09-27,20,47.74,Text_1730
Store_2,Text_1731,Text_1731,A,A,Product_1732,2027-09-28,47,56.03,Text_1731
Store_3,Text_1732,Text_1732,B,B,Product_1733,2027-09-29,12,70.73,Text_1732
Store_4,Text_1733,Text_1733,C,C,Product_1734,2027-09-30,32,1.41,Text_1733
Store_5,Text_1734,Text_1734,A,A,Product_1735,2027-10-01,23,75.13,Text_1734
Store_1,Text_1735,Text_1735,B,B,Product_1736,2027-10-02,43,22.05,Text_1735
Store_2,Text_1736,Text_1736,C,C,Product_1737,2027-10-03,47,2.17,Text_1736
Store_3,Text_1737,Text_1737,A,A,Product_1738,2027-10-04,31,99.59,Text_1737
Store_4,Text_1738,Text_1738,B,B,Product_1739,2027-10-05,3,1.69,Text_1738
Store_5,Text_1739,Text_1739,C,C,Product_1740,2027-10-06,7,64.54,Text_1739
Store_1,Text_1740,Text_1740,A,A,Product_1741,2027-10-07,34,17.0,Text_1740
Store_2,Text_1741,Text_1741,B,B,Product_1742,2027-10-08,45,57.43,Text_1741
Store_3,Text_1742,Text_1742,C,C,Product_1743,2027-10-09,44,42.88,Text_1742
Store_4,Text_1743,Text_1743,A,A,Product_1744,2027-10-10,14,14.96,Text_1743
Store_5,Text_1744,Text_1744,B,B,Product_1745,2027-10-11,25,23.89,Text_1744
Store_1,Text_1745,Text_1745,C,C,Product_1746,2027-10-12,1,68.89,Text_1745
Store_2,Text_1746,Text_1746,A,A,Product_1747,2027-10-13,28,58.07,Text_1746
Store_3,Text_1747,Text_1747,B,B,Product_1748,2027-10-14,4,16.22,Text_1747
Store_4,Text_1748,Text_1748,C,C,Product_1749,2027-10-15,19,26.36,Text_1748
Store_5,Text_1749,Text_1749,A,A,Product_1750,2027-10-16,4,50.08,Text_1749
Store_1,Text_1750,Text_1750,B,B,Product_1751,2027-10-17,16,56.85,Text_1750
Store_2,Text_1751,Text_1751,C,C,Product_1752,2027-10-18,42,74.89,Text_1751
Store_3,Text_1752,Text_1752,A,A,Product_1753,2027-10-19,36,72.19,Text_1752
Store_4,Text_1753,Text_1753,B,B,Product_1754,2027-10-20,13,62.85,Text_1753
Store_5,Text_1754,Text_1754,C,C,Product_1755,2027-10-21,24,57.5,Text_1754
Store_1,Text_1755,Text_1755,A,A,Product_1756,2027-10-22,18,25.02,Text_1755
Store_2,Text_1756,Text_1756,B,B,Product_1757,2027-10-23,18,48.5,Text_1756
Store_3,Text_1757,Text_1757,C,C,Product_1758,2027-10-24,5,42.07,Text_1757
Store_4,Text_1758,Text_1758,A,A,Product_1759,2027-10-25,8,19.76,Text_1758
Store_5,Text_1759,Text_1759,B,B,Product_1760,2027-10-26,30,91.19,Text_1759
Store_1,Text_1760,Text_1760,C,C,Product_1761,2027-10-27,28,66.49,Text_1760
Store_2,Text_1761,Text_1761,A,A,Product_1762,2027-10-28,44,30.91,Text_1761
Store_3,Text_1762,Text_1762,B,B,Product_1763,2027-10-29,28,28.27,Text_1762
Store_4,Text_1763,Text_1763,C,C,Product_1764,2027-10-30,21,6.24,Text_1763
Store_5,Text_1764,Text_1764,A,A,Product_1765,2027-10-31,44,59.69,Text_1764
Store_1,Text_1765,Text_1765,B,B,Product_1766,2027-11-01,19,61.76,Text_1765
Store_2,Text_1766,Text_1766,C,C,Product_1767,2027-11-02,49,66.14,Text_1766
Store_3,Text_1767,Text_1767,A,A,Product_1768,2027-11-03,21,32.71,Text_1767
Store_4,Text_1768,Text_1768,B,B,Product_1769,2027-11-04,44,6.82,Text_1768
Store_5,Text_1769,Text_1769,C,C,Product_1770,2027-11-05,34,16.83,Text_1769
Store_1,Text_1770,Text_1770,A,A,Product_1771,2027-11-06,38,78.04,Text_1770
Store_2,Text_1771,Text_1771,B,B,Product_1772,2027-11-07,44,93.01,Text_1771
Store_3,Text_1772,Text_1772,C,C,Product_1773,2027-11-08,3,83.13,Text_1772
Store_4,Text_1773,Text_1773,A,A,Product_1774,2027-11-09,31,13.95,Text_1773
Store_5,Text_1774,Text_1774,B,B,Product_1775,2027-11-10,41,38.22,Text_1774
Store_1,Text_1775,Text_1775,C,C,Product_1776,2027-11-11,14,39.41,Text_1775
Store_2,Text_1776,Text_1776,A,A,Product_1777,2027-11-12,6,98.4,Text_1776
Store_3,Text_1777,Text_1777,B,B,Product_1778,2027-11-13,43,85.51,Text_1777
Store_4,Text_1778,Text_1778,C,C,Product_1779,2027-11-14,32,37.89,Text_1778
Store_5,Text_1779,Text_1779,A,A,Product_1780,2027-11-15,11,66.07,Text_1779
Store_1,Text_1780,Text_1780,B,B,Product_1781,2027-11-16,18,99.53,Text_1780
Store_2,Text_1781,Text_1781,C,C,Product_1782,2027-11-17,48,2.1,Text_1781
Store_3,Text_1782,Text_1782,A,A,Product_1783,2027-11-18,33,78.71,Text_1782
Store_4,Text_1783,Text_1783,B,B,Product_1784,2027-11-19,46,4.59,Text_1783
Store_5,Text_1784,Text_1784,C,C,Product_1785,2027-11-20,38,93.84,Text_1784
Store_1,Text_1785,Text_1785,A,A,Product_1786,2027-11-21,49,81.22,Text_1785
Store_2,Text_1786,Text_1786,B,B,Product_1787,2027-11-22,5,66.01,Text_1786
Store_3,Text_1787,Text_1787,C,C,Product_1788,2027-11-23,11,10.71,Text_1787
Store_4,Text_1788,Text_1788,A,A,Product_1789,2027-11-24,21,4.02,Text_1788
Store_5,Text_1789,Text_1789,B,B,Product_1790,2027-11-25,27,80.52,Text_1789
Store_1,Text_1790,Text_1790,C,C,Product_1791,2027-11-26,29,25.37,Text_1790
Store_2,Text_1791,Text_1791,A,A,Product_1792,2027-11-27,6,91.15,Text_1791
Store_3,Text_1792,Text_1792,B,B,Product_1793,2027-11-28,25,74.28,Text_1792
Store_4,Text_1793,Text_1793,C,C,Product_1794,2027-11-29,23,72.35,Text_1793
Store_5,Text_1794,Text_1794,A,A,Product_1795,2027-11-30,23,24.17,Text_1794
Store_1,Text_1795,Text_1795,B,B,Product_1796,2027-12-01,13,49.56,Text_1795
Store_2,Text_1796,Text_1796,C,C,Product_1797,2027-12-02,12,22.23,Text_1796
Store_3,Text_1797,Text_1797,A,A,Product_1798,2027-12-03,2,68.09,Text_1797
Store_4,Text_1798,Text_1798,B,B,Product_1799,2027-12-04,26,33.5,Text_1798
Store_5,Text_1799,Text_1799,C,C,Product_1800,2027-12-05,20,58.84,Text_1799
Store_1,Text_1800,Text_1800,A,A,Product_1801,2027-12-06,22,33.04,Text_1800
Store_2,Text_1801,Text_1801,B,B,Product_1802,2027-12-07,32,21.04,Text_1801
Store_3,Text_1802,Text_1802,C,C,Product_1803,2027-12-08,12,72.15,Text_1802
Store_4,Text_1803,Text_1803,A,A,Product_1804,2027-12-09,40,79.23,Text_1803
Store_5,Text_1804,Text_1804,B,B,Product_1805,2027-12-10,31,26.44,Text_1804
Store_1,Text_1805,Text_1805,C,C,Product_1806,2027-12-11,17,19.37,Text_1805
Store_2,Text_1806,Text_1806,A,A,Product_1807,2027-12-12,5,27.86,Text_1806
Store_3,Text_1807,Text_1807,B,B,Product_1808,2027-12-13,11,85.02,Text_1807
Store_4,Text_1808,Text_1808,C,C,Product_1809,2027-12-14,13,52.85,Text_1808
Store_5,Text_1809,Text_1809,A,A,Product_1810,2027-12-15,47,63.94,Text_1809
Store_1,Text_1810,Text_1810,B,B,Product_1811,2027-12-16,20,99.56,Text_1810
Store_2,Text_1811,Text_1811,C,C,Product_1812,2027-12-17,45,80.1,Text_1811
Store_3,Text_1812,Text_1812,A,A,Product_1813,2027-12-18,24,46.48,Text_1812
Store_4,Text_1813,Text_1813,B,B,Product_1814,2027-12-19,5,48.86,Text_1813
Store_5,Text_1814,Text_1814,C,C,Product_1815,2027-12-20,25,9.38,Text_1814
Store_1,Text_1815,Text_1815,A,A,Product_1816,2027-12-21,34,10.7,Text_1815
Store_2,Text_1816,Text_1816,B,B,Product_1817,2027-12-22,5,96.46,Text_1816
Store_3,Text_1817,Text_1817,C,C,Product_1818,2027-12-23,36,11.17,Text_1817
Store_4,Text_1818,Text_1818,A,A,Product_1819,2027-12-24,49,99.96,Text_1818
Store_5,Text_1819,Text_1819,B,B,Product_1820,2027-12-25,4,75.15,Text_1819
Store_1,Text_1820,Text_1820,C,C,Product_1821,2027-12-26,16,85.25,Text_1820
Store_2,Text_1821,Text_1821,A,A,Product_1822,2027-12-27,37,21.1,Text_1821
Store_3,Text_1822,Text_1822,B,B,Product_1823,2027-12-28,15,52.77,Text_1822
Store_4,Text_1823,Text_1823,C,C,Product_1824,2027-12-29,29,25.23,Text_1823
Store_5,Text_1824,Text_1824,A,A,Product_1825,2027-12-30,42,81.69,Text_1824
Store_1,Text_1825,Text_1825,B,B,Product_1826,2027-12-31,19,39.03,Text_1825
Store_2,Text_1826,Text_1826,C,C,Product_1827,2028-01-01,24,84.96,Text_1826
Store_3,Text_1827,Text_1827,A,A,Product_1828,2028-01-02,49,39.98,Text_1827
Store_4,Text_1828,Text_1828,B,B,Product_1829,2028-01-03,14,61.35,Text_1828
Store_5,Text_1829,Text_1829,C,C,Product_1830,2028-01-04,13,73.47,Text_1829
Store_1,Text_1830,Text_1830,A,A,Product_1831,2028-01-05,1,82.31,Text_1830
Store_2,Text_1831,Text_1831,B,B,Product_1832,2028-01-06,12,10.43,Text_1831
Store_3,Text_1832,Text_1832,C,C,Product_1833,2028-01-07,36,64.67,Text_1832
Store_4,Text_1833,Text_1833,A,A,Product_1834,2028-01-08,33,84.88,Text_1833
Store_5,Text_1834,Text_1834,B,B,Product_1835,2028-01-09,20,54.51,Text_1834
Store_1,Text_1835,Text_1835,C,C,Product_1836,2028-01-10,5,17.29,Text_1835
Store_2,Text_1836,Text_1836,A,A,Product_1837,2028-01-11,20,48.75,Text_1836
Store_3,Text_1837,Text_1837,B,B,Product_1838,2028-01-12,17,38.06,Text_1837
Store_4,Text_1838,Text_1838,C,C,Product_1839,2028-01-13,49,89.06,Text_1838
Store_5,Text_1839,Text_1839,A,A,Product_1840,2028-01-14,9,55.8,Text_1839
Store_1,Text_1840,Text_1840,B,B,Product_1841,2028-01-15,31,17.51,Text_1840
Store_2,Text_1841,Text_1841,C,C,Product_1842,2028-01-16,18,83.77,Text_1841
Store_3,Text_1842,Text_1842,A,A,Product_1843,2028-01-17,10,68.07,Text_1842
Store_4,Text_1843,Text_1843,B,B,Product_1844,2028-01-18,2,16.9,Text_1843
Store_5,Text_1844,Text_1844,C,C,Product_1845,2028-01-19,24,72.99,Text_1844
Store_1,Text_1845,Text_1845,A,A,Product_1846,2028-01-20,13,77.83,Text_1845
Store_2,Text_1846,Text_1846,B,B,Product_1847,2028-01-21,43,21.44,Text_1846
Store_3,Text_1847,Text_1847,C,C,Product_1848,2028-01-22,4,85.2,Text_1847
Store_4,Text_1848,Text_1848,A,A,Product_1849,2028-01-23,21,59.45,Text_1848
Store_5,Text_1849,Text_1849,B,B,Product_1850,2028-01-24,34,57.31,Text_1849
Store_1,Text_1850,Text_1850,C,C,Product_1851,2028-01-25,23,70.59,Text_1850
Store_2,Text_1851,Text_1851,A,A,Product_1852,2028-01-26,26,85.4,Text_1851
Store_3,Text_1852,Text_1852,B,B,Product_1853,2028-01-27,36,23.55,Text_1852
Store_4,Text_1853,Text_1853,C,C,Product_1854,2028-01-28,48,8.16,Text_1853
Store_5,Text_1854,Text_1854,A,A,Product_1855,2028-01-29,34,5.85,Text_1854
Store_1,Text_1855,Text_1855,B,B,Product_1856,2028-01-30,12,29.05,Text_1855
Store_2,Text_1856,Text_1856,C,C,Product_1857,2028-01-31,2,25.8,Text_1856
Store_3,Text_1857,Text_1857,A,A,Product_1858,2028-02-01,12,38.82,Text_1857
Store_4,Text_1858,Text_1858,B,B,Product_1859,2028-02-02,26,80.71,Text_1858
Store_5,Text_1859,Text_1859,C,C,Product_1860,2028-02-03,2,82.13,Text_1859
Store_1,Text_1860,Text_1860,A,A,Product_1861,2028-02-04,19,11.57,Text_1860
Store_2,Text_1861,Text_1861,B,B,Product_1862,2028-02-05,16,70.2,Text_1861
Store_3,Text_1862,Text_1862,C,C,Product_1863,2028-02-06,24,37.34,Text_1862
Store_4,Text_1863,Text_1863,A,A,Product_1864,2028-02-07,44,73.03,Text_1863
Store_5,Text_1864,Text_1864,B,B,Product_1865,2028-02-08,20,12.26,Text_1864
Store_1,Text_1865,Text_1865,C,C,Product_1866,2028-02-09,6,25.02,Text_1865
Store_2,Text_1866,Text_1866,A,A,Product_1867,2028-02-10,9,18.77,Text_1866
Store_3,Text_1867,Text_1867,B,B,Product_1868,2028-02-11,32,5.79,Text_1867
Store_4,Text_1868,Text_1868,C,C,Product_1869,2028-02-12,11,81.73,Text_1868
Store_5,Text_1869,Text_1869,A,A,Product_1870,2028-02-13,11,47.07,Text_1869
Store_1,Text_1870,Text_1870,B,B,Product_1871,2028-02-14,20,18.01,Text_1870
Store_2,Text_1871,Text_1871,C,C,Product_1872,2028-02-15,33,9.91,Text_1871
Store_3,Text_1872,Text_1872,A,A,Product_1873,2028-02-16,13,4.05,Text_1872
Store_4,Text_1873,Text_1873,B,B,Product_1874,2028-02-17,41,91.37,Text_1873
Store_5,Text_1874,Text_1874,C,C,Product_1875,2028-02-18,46,21.54,Text_1874
Store_1,Text_1875,Text_1875,A,A,Product_1876,2028-02-19,6,59.44,Text_1875
Store_2,Text_1876,Text_1876,B,B,Product_1877,2028-02-20,6,28.61,Text_1876
Store_3,Text_1877,Text_1877,C,C,Product_1878,2028-02-21,46,43.73,Text_1877
Store_4,Text_1878,Text_1878,A,A,Product_1879,2028-02-22,2,95.98,Text_1878
Store_5,Text_1879,Text_1879,B,B,Product_1880,2028-02-23,47,17.13,Text_1879
Store_1,Text_1880,Text_1880,C,C,Product_1881,2028-02-24,46,45.03,Text_1880
Store_2,Text_1881,Text_1881,A,A,Product_1882,2028-02-25,9,20.81,Text_1881
Store_3,Text_1882,Text_1882,B,B,Product_1883,2028-02-26,11,73.58,Text_1882
Store_4,Text_1883,Text_1883,C,C,Product_1884,2028-02-27,15,3.19,Text_1883
Store_5,Text_1884,Text_1884,A,A,Product_1885,2028-02-28,36,33.99,Text_1884
Store_1,Text_1885,Text_1885,B,B,Product_1886,2028-02-29,7,32.2,Text_1885
Store_2,Text_1886,Text_1886,C,C,Product_1887,2028-03-01,19,18.4,Text_1886
Store_3,Text_1887,Text_1887,A,A,Product_1888,2028-03-02,38,1.57,Text_1887
Store_4,Text_1888,Text_1888,B,B,Product_1889,2028-03-03,36,34.95,Text_1888
Store_5,Text_1889,Text_1889,C,C,Product_1890,2028-03-04,37,38.84,Text_1889
Store_1,Text_1890,Text_1890,A,A,Product_1891,2028-03-05,34,53.47,Text_1890
Store_2,Text_1891,Text_1891,B,B,Product_1892,2028-03-06,31,78.76,Text_1891
Store_3,Text_1892,Text_1892,C,C,Product_1893,2028-03-07,34,94.03,Text_1892
Store_4,Text_1893,Text_1893,A,A,Product_1894,2028-03-08,8,12.79,Text_1893
Store_5,Text_1894,Text_1894,B,B,Product_1895,2028-03-09,2,90.87,Text_1894
Store_1,Text_1895,Text_1895,C,C,Product_1896,2028-03-10,49,21.89,Text_1895
Store_2,Text_1896,Text_1896,A,A,Product_1897,2028-03-11,5,23.98,Text_1896
Store_3,Text_1897,Text_1897,B,B,Product_1898,2028-03-12,33,5.22,Text_1897
Store_4,Text_1898,Text_1898,C,C,Product_1899,2028-03-13,2,75.39,Text_1898
Store_5,Text_1899,Text_1899,A,A,Product_1900,2028-03-14,25,78.08,Text_1899
Store_1,Text_1900,Text_1900,B,B,Product_1901,2028-03-15,20,76.45,Text_1900
Store_2,Text_1901,Text_1901,C,C,Product_1902,2028-03-16,27,47.07,Text_1901
Store_3,Text_1902,Text_1902,A,A,Product_1903,2028-03-17,9,36.25,Text_1902
Store_4,Text_1903,Text_1903,B,B,Product_1904,2028-03-18,25,67.69,Text_1903
